user,month,genre,pct
Maribel,2023-10,Rock,0.0803603295269058
Maribel,2023-11,Rock,0.03778402491066815
Maribel,2023-12,Rock,0.0578702977924598
Maribel,2024-01,Rock,0.04810525860591088
Maribel,2024-02,Rock,0.049876037651718386
Maribel,2024-03,Rock,0.038443162608654706
Maribel,2024-04,Rock,0.046761646362994576
Maribel,2024-05,Rock,0.04505933880448682
Maribel,2024-06,Rock,0.033878928714267564
Maribel,2024-07,Rock,0.0607906383608102
Maribel,2024-08,Rock,0.10431570499215888
Maribel,2024-09,Rock,0.13981064813475128
Maribel,2024-10,Rock,0.14024170394117952
Maribel,2024-11,Rock,0.1275736047943667
Maribel,2024-12,Rock,0.0853671693458052
Maribel,2025-01,Rock,0.1952732830297681
Maribel,2025-02,Rock,0.2653013822119353
Maribel,2025-03,Rock,0.3969323572293082
Ashanti,2015-08,Hip-Hop,0.016280812073583784
Ashanti,2017-05,Hip-Hop,0.028430259765540467
Ashanti,2017-06,Hip-Hop,0.05227203079663939
Ashanti,2017-07,Hip-Hop,0.07925588339961143
Ashanti,2017-08,Hip-Hop,0.07479489986334283
Ashanti,2017-09,Hip-Hop,0.06652418986062006
Ashanti,2017-10,Hip-Hop,0.04763211959149052
Ashanti,2017-11,Hip-Hop,0.06044109572179387
Ashanti,2017-12,Hip-Hop,0.07355347729431222
Ashanti,2018-01,Hip-Hop,0.07364264785037046
Ashanti,2018-02,Hip-Hop,0.0705833104742284
Ashanti,2018-03,Hip-Hop,0.07894899679938426
Ashanti,2018-04,Hip-Hop,0.11610632318820041
Ashanti,2018-05,Hip-Hop,0.16102725327178494
Ashanti,2018-06,Hip-Hop,0.15456841895396892
Ashanti,2018-07,Hip-Hop,0.13855150678660524
Ashanti,2018-08,Hip-Hop,0.10266799305880947
Ashanti,2018-09,Hip-Hop,0.11918512626800065
Ashanti,2018-10,Hip-Hop,0.15511188093641645
Ashanti,2018-11,Hip-Hop,0.1508641207102462
Ashanti,2018-12,Hip-Hop,0.1537518884127073
Ashanti,2019-01,Hip-Hop,0.15736923360264574
Ashanti,2019-02,Hip-Hop,0.18226915525109236
Ashanti,2019-03,Hip-Hop,0.17021736625324926
Ashanti,2019-04,Hip-Hop,0.10565136480171987
Ashanti,2019-05,Hip-Hop,0.06056486827926047
Ashanti,2019-06,Hip-Hop,0.09640695733917498
Ashanti,2019-07,Hip-Hop,0.13281663425289955
Ashanti,2019-08,Hip-Hop,0.18138000090798145
Ashanti,2019-09,Hip-Hop,0.13510437420671326
Ashanti,2019-10,Hip-Hop,0.09106931442095838
Ashanti,2019-11,Hip-Hop,0.048659151861984225
Ashanti,2019-12,Hip-Hop,0.022153965501385806
Ashanti,2020-01,Hip-Hop,0.034487544533613544
Ashanti,2020-02,Hip-Hop,0.08365372866578108
Ashanti,2020-03,Hip-Hop,0.12502891026261911
Ashanti,2020-04,Hip-Hop,0.1414091499946898
Ashanti,2020-05,Hip-Hop,0.14576693163870633
Ashanti,2020-06,Hip-Hop,0.13699805385621266
Ashanti,2020-07,Hip-Hop,0.1537139101147033
Ashanti,2020-08,Hip-Hop,0.13724892907635047
Ashanti,2020-09,Hip-Hop,0.13192231575001132
Ashanti,2020-10,Hip-Hop,0.11059198681271591
Ashanti,2020-11,Hip-Hop,0.07854800180895433
Ashanti,2020-12,Hip-Hop,0.06232930707972318
Ashanti,2021-01,Hip-Hop,0.051163726665877325
Ashanti,2021-02,Hip-Hop,0.03854617890239791
Ashanti,2021-03,Hip-Hop,0.04590395372809112
Ashanti,2021-04,Hip-Hop,0.03162114434679486
Ashanti,2021-05,Hip-Hop,0.04578855061828213
Ashanti,2021-06,Hip-Hop,0.04723806884674004
Ashanti,2021-07,Hip-Hop,0.07230629218723207
Ashanti,2021-08,Hip-Hop,0.057163519730002645
Ashanti,2021-09,Hip-Hop,0.04156112359519343
Ashanti,2021-10,Hip-Hop,0.019605714031951257
Ashanti,2021-11,Hip-Hop,0.04185857131727517
Ashanti,2021-12,Hip-Hop,0.08615002738326416
Ashanti,2022-01,Hip-Hop,0.11301595348282906
Ashanti,2022-02,Hip-Hop,0.10518829737661363
Ashanti,2022-03,Hip-Hop,0.09288630374213824
Ashanti,2022-04,Hip-Hop,0.06913753465572726
Ashanti,2022-05,Hip-Hop,0.0967375164683793
Ashanti,2022-06,Hip-Hop,0.09434526368934874
Ashanti,2022-07,Hip-Hop,0.11244747128252441
Ashanti,2022-08,Hip-Hop,0.09107785533925716
Ashanti,2022-09,Hip-Hop,0.06664191838588386
Ashanti,2022-10,Hip-Hop,0.058653034865638665
Ashanti,2022-11,Hip-Hop,0.04947724759412279
Ashanti,2022-12,Hip-Hop,0.05835783864238444
Ashanti,2023-01,Hip-Hop,0.06589501220224218
Ashanti,2023-02,Hip-Hop,0.13494992362766292
Ashanti,2023-03,Hip-Hop,0.1809479430017178
Ashanti,2023-04,Hip-Hop,0.19181688150998474
Ashanti,2023-05,Hip-Hop,0.13035277225486572
Ashanti,2023-06,Hip-Hop,0.08428860483654245
Ashanti,2023-07,Hip-Hop,0.058516059338147686
Ashanti,2023-08,Hip-Hop,0.04003639804402669
Ashanti,2023-09,Hip-Hop,0.03639190468545616
Ashanti,2023-10,Hip-Hop,0.04189648796344498
Ashanti,2023-11,Hip-Hop,0.08496219849031945
Ashanti,2023-12,Hip-Hop,0.08571894818650638
Ashanti,2024-01,Hip-Hop,0.07630788638151886
Ashanti,2024-02,Hip-Hop,0.0590746766180332
Ashanti,2024-03,Hip-Hop,0.07445522448069619
Ashanti,2024-04,Hip-Hop,0.070101195943364
Ashanti,2024-05,Hip-Hop,0.056770754540828895
Ashanti,2024-06,Hip-Hop,0.05706088527647118
Ashanti,2024-07,Hip-Hop,0.06992146370507384
Ashanti,2024-08,Hip-Hop,0.06367791608410003
Ashanti,2024-09,Hip-Hop,0.07822228374782668
Ashanti,2024-10,Hip-Hop,0.12316006758528442
Ashanti,2024-11,Hip-Hop,0.17645350981685493
Ashanti,2024-12,Hip-Hop,0.1383013079222134
Ashanti,2025-01,Hip-Hop,0.12066170706407003
Ashanti,2025-02,Hip-Hop,0.08027804500965846
Ashanti,2025-03,Hip-Hop,0.09898317931281987
Ashanti,2025-04,Hip-Hop,0.07278497590887785
Ashanti,2025-05,Hip-Hop,0.05957867448916699
Ashanti,2025-06,Hip-Hop,0.058030132401295266
Ashanti,2025-07,Hip-Hop,0.05903227996696597
Ashanti,2025-08,Hip-Hop,0.051828780161671896
Ashanti,2025-09,Hip-Hop,0.05596763507957476
Ashanti,2025-10,Hip-Hop,0.03955191771896954
Ashanti,2025-11,Hip-Hop,0.05751919678310935
Ashanti,2025-12,Hip-Hop,0.030473021558521694
Ashanti,2026-01,Hip-Hop,0.04120823978393894
Ashanti,2026-02,Hip-Hop,0.030722282316178892
Ashanti,2026-03,Hip-Hop,0.0385607115443608
Ashanti,2026-04,Hip-Hop,0.030013836897747382
Ashanti,2026-05,Hip-Hop,0.02720953882785495
Gabi,2021-03,Hip-Hop,0.0631879623789678
Gabi,2021-04,Hip-Hop,0.1118376458218035
Gabi,2021-05,Hip-Hop,0.10014468535125194
Gabi,2021-07,Hip-Hop,0.08176285146247021
Gabi,2021-11,Hip-Hop,0.04116042288177277
Gabi,2021-12,Hip-Hop,0.06397384928683492
Gabi,2022-01,Hip-Hop,0.07352874270352992
Gabi,2022-02,Hip-Hop,0.05955931950195336
Gabi,2022-03,Hip-Hop,0.07312633083653684
Gabi,2022-04,Hip-Hop,0.08299415199187066
Gabi,2022-05,Hip-Hop,0.08532484885963165
Gabi,2022-06,Hip-Hop,0.10090380498528866
Gabi,2022-07,Hip-Hop,0.12817919845542433
Gabi,2022-08,Hip-Hop,0.13983944861176395
Gabi,2022-09,Hip-Hop,0.11411477841118778
Gabi,2022-10,Hip-Hop,0.08697804085026828
Gabi,2022-11,Hip-Hop,0.08733196449902673
